label	sequence	code	agreement	type	reference	HYDDB
Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.44_83.93_6.72_k141_282594_2	Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.44_83.93_6.72_k141_282594_2	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.41_79.82_8.05_k141_895614_6	Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.41_79.82_8.05_k141_895614_6	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T2.F4.trimmomatic.metaspades_bin.55_83.98_0.54_NODE_2439_length_11913_cov_6.505903_6	Fen.Unlabelled.R1.T2.F4.trimmomatic.metaspades_bin.55_83.98_0.54_NODE_2439_length_11913_cov_6.505903_6	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.12_80.43_0.99_NODE_1537_length_8829_cov_12.790176_6	Fen.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.12_80.43_0.99_NODE_1537_length_8829_cov_12.790176_6	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.20_77.22_1.61_NODE_1462_length_11600_cov_110.830056_6	Fen.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.20_77.22_1.61_NODE_1462_length_11600_cov_110.830056_6	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93_scaffold_6056_c1_7	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93_scaffold_6056_c1_7	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93_scaffold_2966_c1_6	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93_scaffold_2966_c1_6	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.80_90.94_1.07_scaffold_3794_c1_6	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.80_90.94_1.07_scaffold_3794_c1_6	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.79_78.95_1.72_scaffold_63_c1_17	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.79_78.95_1.72_scaffold_63_c1_17	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00_scaffold_133_c1_44	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00_scaffold_133_c1_44	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.10_78.91_3.92_scaffold_571_c1_16	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.10_78.91_3.92_scaffold_571_c1_16	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T1.F2.trimmomatic.metaspades_bin.7_83.87_1.57_NODE_484_length_14027_cov_20.101489_6	Fen.Unlabelled.R1.T1.F2.trimmomatic.metaspades_bin.7_83.87_1.57_NODE_484_length_14027_cov_20.101489_6	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T1.F1.trimmomatic.metaspades_bin.4_77.53_2.15_NODE_588_length_20607_cov_167.678912_5	Fen.Unlabelled.R1.T1.F1.trimmomatic.metaspades_bin.4_77.53_2.15_NODE_588_length_20607_cov_167.678912_5	3	1	fefe_B	no	fefe_B
Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.54_88.81_3.97_scaffold_1191_c1_3	Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.54_88.81_3.97_scaffold_1191_c1_3	3	1	fefe_B	no	fefe_B
Fen.Labelled.R3.T2.F4.trimmomatic.metaspades_bin.4_74.00_1.30_NODE_2309_length_11716_cov_4.415916_4	Fen.Labelled.R3.T2.F4.trimmomatic.metaspades_bin.4_74.00_1.30_NODE_2309_length_11716_cov_4.415916_4	3	1	fefe_B	no	fefe_B
Fen.Labelled.R3.T2.F4.JGI.BFC.metaspades_bin.26_72.46_2.96_scaffold_3488_c1_3	Fen.Labelled.R3.T2.F4.JGI.BFC.metaspades_bin.26_72.46_2.96_scaffold_3488_c1_3	3	1	fefe_B	no	fefe_B
Fen.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.20_86.01_1.88_NODE_731_length_16328_cov_16.039022_6	Fen.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.20_86.01_1.88_NODE_731_length_16328_cov_16.039022_6	3	1	fefe_B	no	fefe_B
Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.42_94.61_1.08_NODE_72_length_55428_cov_63.943438_38	Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.42_94.61_1.08_NODE_72_length_55428_cov_63.943438_38	3	1	fefe_B	no	fefe_B
Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.36_77.20_3.96_NODE_1288_length_10339_cov_69.987456_4	Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.36_77.20_3.96_NODE_1288_length_10339_cov_69.987456_4	3	1	fefe_B	no	fefe_B
Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.15_97.73_2.19_NODE_4_length_361304_cov_17.444123_312	Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.15_97.73_2.19_NODE_4_length_361304_cov_17.444123_312	3	1	fefe_B	no	fefe_B
Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.27_91.57_1.74_scaffold_1509_c1_6	Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.27_91.57_1.74_scaffold_1509_c1_6	3	1	fefe_B	no	fefe_B
Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.26_80.66_5.49_scaffold_1139_c1_7	Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.26_80.66_5.49_scaffold_1139_c1_7	3	1	fefe_B	no	fefe_B
Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.34_80.56_1.08_NODE_2852_length_7282_cov_44.126885_1	Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.34_80.56_1.08_NODE_2852_length_7282_cov_44.126885_1	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.56_80.91_1.08_NODE_1903_length_11179_cov_33.343761_6	Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.56_80.91_1.08_NODE_1903_length_11179_cov_33.343761_6	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.67_82.16_6.03_k141_3375598_3	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.67_82.16_6.03_k141_3375598_3	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.61_79.72_3.54_k141_2505773_7	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.61_79.72_3.54_k141_2505773_7	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.52_84.89_1.03_k141_2748369_1	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.52_84.89_1.03_k141_2748369_1	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.100_86.89_0.00_k141_746070_20	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.100_86.89_0.00_k141_746070_20	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.38_80.01_9.95_scaffold_12956_c1_3	Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.38_80.01_9.95_scaffold_12956_c1_3	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.27_99.16_2.15_scaffold_1845_c1_15	Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.27_99.16_2.15_scaffold_1845_c1_15	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.80_81.43_2.15_NODE_5966_length_8971_cov_142.173396_5	Fen.Labelled.R2.T3.F2.trimmomatic.metaspades_bin.80_81.43_2.15_NODE_5966_length_8971_cov_142.173396_5	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T3.F2.trimmomatic.megahit_bin.32_74.76_6.99_k141_1493208_5	Fen.Labelled.R2.T3.F2.trimmomatic.megahit_bin.32_74.76_6.99_k141_1493208_5	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T2.F4.trimmomatic.metaspades_bin.18_74.78_2.15_NODE_1388_length_10676_cov_8.029658_7	Fen.Labelled.R2.T2.F4.trimmomatic.metaspades_bin.18_74.78_2.15_NODE_1388_length_10676_cov_8.029658_7	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.27_79.16_1.61_NODE_2340_length_8523_cov_73.979806_6	Fen.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.27_79.16_1.61_NODE_2340_length_8523_cov_73.979806_6	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.58_77.65_2.15_NODE_3445_length_7116_cov_42.855261_6	Fen.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.58_77.65_2.15_NODE_3445_length_7116_cov_42.855261_6	3	1	fefe_B	no	fefe_B
Fen.Labelled.R2.T1.F2.JGI.BFC.metaspades_bin.6_87.76_3.48_scaffold_1478_c1_6	Fen.Labelled.R2.T1.F2.JGI.BFC.metaspades_bin.6_87.76_3.48_scaffold_1478_c1_6	3	1	fefe_B	no	fefe_B
Fen.Labelled.R1.T2.F4.trimmomatic.metaspades_bin.31_76.52_2.24_NODE_1178_length_10523_cov_5.980034_7	Fen.Labelled.R1.T2.F4.trimmomatic.metaspades_bin.31_76.52_2.24_NODE_1178_length_10523_cov_5.980034_7	3	1	fefe_B	no	fefe_B
Fen.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.59_78.23_1.84_NODE_995_length_13997_cov_70.106369_6	Fen.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.59_78.23_1.84_NODE_995_length_13997_cov_70.106369_6	3	1	fefe_B	no	fefe_B
Fen.Labelled.R1.T2.F3.trimmomatic.megahit_bin.4_83.95_1.23_k141_164965_12	Fen.Labelled.R1.T2.F3.trimmomatic.megahit_bin.4_83.95_1.23_k141_164965_12	3	1	fefe_B	no	fefe_B
Fen.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.20_81.09_1.08_NODE_974_length_11948_cov_63.541999_4	Fen.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.20_81.09_1.08_NODE_974_length_11948_cov_63.541999_4	3	1	fefe_B	no	fefe_B
Fen.Labelled.R1.T2.F1.trimmomatic.metaspades_bin.30_82.87_1.08_NODE_2386_length_7280_cov_41.730104_6	Fen.Labelled.R1.T2.F1.trimmomatic.metaspades_bin.30_82.87_1.08_NODE_2386_length_7280_cov_41.730104_6	3	1	fefe_B	no	fefe_B
Fen.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.23_70.57_1.61_NODE_368_length_13117_cov_6.158092_6	Fen.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.23_70.57_1.61_NODE_368_length_13117_cov_6.158092_6	3	1	fefe_B	no	fefe_B
Fen.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.20_82.87_0.54_NODE_1002_length_8458_cov_45.142568_3	Fen.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.20_82.87_0.54_NODE_1002_length_8458_cov_45.142568_3	3	1	fefe_B	no	fefe_B
Fen.Labelled.R1.T1.F1.trimmomatic.metaspades_bin.3_75.84_2.35_NODE_219_length_14363_cov_9.035575_6	Fen.Labelled.R1.T1.F1.trimmomatic.metaspades_bin.3_75.84_2.35_NODE_219_length_14363_cov_9.035575_6	3	1	fefe_B	no	fefe_B
Bog.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.56_96.49_0.88_scaffold_318_c1_35	Bog.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.56_96.49_0.88_scaffold_318_c1_35	3	1	fefe_B	no	fefe_B
Bog.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.21_80.50_5.13_NODE_1557_length_14185_cov_96.869993_12	Bog.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.21_80.50_5.13_NODE_1557_length_14185_cov_96.869993_12	3	1	fefe_B	no	fefe_B
Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.43_92.84_1.75_NODE_4160_length_19659_cov_8.841818_19	Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.43_92.84_1.75_NODE_4160_length_19659_cov_8.841818_19	3	1	fefe_B	no	fefe_B
Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.64_100.00_1.08_scaffold_60_c1_8	Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.64_100.00_1.08_scaffold_60_c1_8	3	1	fefe_B	no	fefe_B
3300028857_5_Ga0302289_1000035_39	3300028857_5_Ga0302289_1000035_39	3	1	fefe_B	no	fefe_B
3300023254_8_Ga0224524_1000903_3	3300023254_8_Ga0224524_1000903_3	3	1	fefe_B	no	fefe_B
3300022861_5_Ga0224528_1002144_6	3300022861_5_Ga0224528_1002144_6	3	1	fefe_B	no	fefe_B
3300022824_1_Ga0224518_1000031_20	3300022824_1_Ga0224518_1000031_20	3	1	fefe_B	no	fefe_B
20130700_C2D_7_c_000000001710_449	20130700_C2D_7_c_000000001710_449	3	1	fefe_B	no	fefe_B
20130700_C1D_10_c_000000005793_12	20130700_C1D_10_c_000000005793_12	3	1	fefe_B	no	fefe_B
STM_0716_E_M_E069_A_bin.67_k121_2317891_3	STM_0716_E_M_E069_A_bin.67_k121_2317891_3	6	1	fefe_C1	no	fefe_C1
STM_0716_E_M_E050_E054_E058_A_bin.141_k121_1641186_16	STM_0716_E_M_E050_E054_E058_A_bin.141_k121_1641186_16	6	1	fefe_C1	no	fefe_C1
STM_0716_E_M_E034_E058_A_bin.89_k121_285002_2	STM_0716_E_M_E034_E058_A_bin.89_k121_285002_2	6	1	fefe_C1	no	fefe_C1
STM_0716_E_M_E034_E058_A_bin.33_k121_4984413_34	STM_0716_E_M_E034_E058_A_bin.33_k121_4984413_34	6	1	fefe_C1	no	fefe_C1
STM_0716_E_M_E034_A_bin.10_k121_955452_5	STM_0716_E_M_E034_A_bin.10_k121_955452_5	6	1	fefe_C1	no	fefe_C1
STM_0716_E_M_E034_A_bin.1_k121_1544773_29	STM_0716_E_M_E034_A_bin.1_k121_1544773_29	6	1	fefe_C1	no	fefe_C1
STM_0716_E_M_E026_E050_E061_D_bin.84_k121_3102723_4	STM_0716_E_M_E026_E050_E061_D_bin.84_k121_3102723_4	6	1	fefe_C1	no	fefe_C1
STM_0716_E_M_E026_E030_E034_A_multi_bin.55_k121_2467208_5	STM_0716_E_M_E026_E030_E034_A_multi_bin.55_k121_2467208_5	6	1	fefe_C1	no	fefe_C1
STM_0716_E_M_E026_E030_E034_A_bin.119_k121_3526775_13	STM_0716_E_M_E026_E030_E034_A_bin.119_k121_3526775_13	6	1	fefe_C1	no	fefe_C1
STM_0716_E_M_E001_E061_A_bin.34_k121_4483491_29	STM_0716_E_M_E001_E061_A_bin.34_k121_4483491_29	6	1	fefe_C1	no	fefe_C1
PMZI01_ENA_PMZI01000045_PMZI01000045.1_39	PMZI01_ENA|PMZI01000045|PMZI01000045.1_39	6	1	fefe_C1	no	fefe_C1
PMCY01_ENA_PMCY01000310_PMCY01000310.1_5	PMCY01_ENA|PMCY01000310|PMCY01000310.1_5	6	1	fefe_C1	no	fefe_C1
PMCI01_ENA_PMCI01000433_PMCI01000433.1_7	PMCI01_ENA|PMCI01000433|PMCI01000433.1_7	6	1	fefe_C1	no	fefe_C1
PLSJ01_ENA_PLSJ01000065_PLSJ01000065.1_3	PLSJ01_ENA|PLSJ01000065|PLSJ01000065.1_3	6	1	fefe_C1	no	fefe_C1
Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.86_81.81_1.08_NODE_17577_length_4567_cov_15.988697_3	Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.86_81.81_1.08_NODE_17577_length_4567_cov_15.988697_3	6	1	fefe_C1	no	fefe_C1
Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.22_97.12_0.14_NODE_3009_length_9947_cov_5.603215_8	Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.22_97.12_0.14_NODE_3009_length_9947_cov_5.603215_8	6	1	fefe_C1	no	fefe_C1
Fen.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.15_70.76_3.55_k141_500134_4	Fen.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.15_70.76_3.55_k141_500134_4	6	1	fefe_C1	no	fefe_C1
Fen.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.50_75.54_2.15_k141_296352_3	Fen.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.50_75.54_2.15_k141_296352_3	6	1	fefe_C1	no	fefe_C1
Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.20_82.22_2.60_scaffold_10331_c1_3	Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.20_82.22_2.60_scaffold_10331_c1_3	6	1	fefe_C1	no	fefe_C1
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00_scaffold_28_c1_39	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00_scaffold_28_c1_39	6	1	fefe_C1	no	fefe_C1
Fen.Labelled.R2.T3.F4.trimmomatic.megahit_bin.36_71.84_5.41_k141_1740860_7	Fen.Labelled.R2.T3.F4.trimmomatic.megahit_bin.36_71.84_5.41_k141_1740860_7	6	1	fefe_C1	no	fefe_C1
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.72_76.95_1.88_k141_396601_8	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.72_76.95_1.88_k141_396601_8	6	1	fefe_C1	no	fefe_C1
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.61_79.72_3.54_k141_471521_4	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.61_79.72_3.54_k141_471521_4	6	1	fefe_C1	no	fefe_C1
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.52_84.89_1.03_k141_3072829_6	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.52_84.89_1.03_k141_3072829_6	6	1	fefe_C1	no	fefe_C1
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.104_84.12_2.69_k141_246391_6	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.104_84.12_2.69_k141_246391_6	6	1	fefe_C1	no	fefe_C1
Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.27_99.16_2.15_scaffold_2120_c1_6	Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.27_99.16_2.15_scaffold_2120_c1_6	6	1	fefe_C1	no	fefe_C1
Fen.Labelled.R1.T2.F3.trimmomatic.megahit_bin.4_83.95_1.23_k141_315933_8	Fen.Labelled.R1.T2.F3.trimmomatic.megahit_bin.4_83.95_1.23_k141_315933_8	6	1	fefe_C1	no	fefe_C1
Bog.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.52_81.45_3.60_k141_431934_9	Bog.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.52_81.45_3.60_k141_431934_9	6	1	fefe_C1	no	fefe_C1
Bog.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.18_71.79_4.30_scaffold_877_c2_5	Bog.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.18_71.79_4.30_scaffold_877_c2_5	6	1	fefe_C1	no	fefe_C1
3300036906_8_Ga0334865_002682_11	3300036906_8_Ga0334865_002682_11	6	1	fefe_C1	no	fefe_C1
3300028857_5_Ga0302289_1000393_9	3300028857_5_Ga0302289_1000393_9	6	1	fefe_C1	no	fefe_C1
3300022824_1_Ga0224518_1000023_23	3300022824_1_Ga0224518_1000023_23	6	1	fefe_C1	no	fefe_C1
20130700_E3Z_1_c_000000000083_94	20130700_E3Z_1_c_000000000083_94	6	1	fefe_C1	no	fefe_C1
20130700_C1D_3_c_000000005296_7	20130700_C1D_3_c_000000005296_7	6	1	fefe_C1	no	fefe_C1
20120800_E2X_11_c_000000002581_6	20120800_E2X_11_c_000000002581_6	6	1	fefe_C1	no	fefe_C1
20120800_E2D_4_c_000000006541_3	20120800_E2D_4_c_000000006541_3	6	1	fefe_C1	no	fefe_C1
20120700_P3D_102_c_000000058472_23	20120700_P3D_102_c_000000058472_23	6	1	fefe_C1	no	fefe_C1
20120600_E2D_11_c_000000015000_34	20120600_E2D_11_c_000000015000_34	6	1	fefe_C1	no	fefe_C1
20120500_P28_3_c_000000003607_4	20120500_P28_3_c_000000003607_4	6	1	fefe_C1	no	fefe_C1
20110800_E2D_22_c_000000006643_116	20110800_E2D_22_c_000000006643_116	6	1	fefe_C1	no	fefe_C1
20100900_E2D_7_c_000000001022_11	20100900_E2D_7_c_000000001022_11	6	1	fefe_C1	no	fefe_C1
STM_0716_S_M_E013_A_bin.31_k121_1928387_3	STM_0716_S_M_E013_A_bin.31_k121_1928387_3	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E069_I_bin.13_k121_1990787_1	STM_0716_E_M_E069_I_bin.13_k121_1990787_1	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E069_E065_A_bin.5_k121_3055300_2	STM_0716_E_M_E069_E065_A_bin.5_k121_3055300_2	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E069_E061_A_bin.81_k121_5002682_2	STM_0716_E_M_E069_E061_A_bin.81_k121_5002682_2	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E069_A_bin.67_k121_2996243_4	STM_0716_E_M_E069_A_bin.67_k121_2996243_4	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E065_E061_A_bin.40_k121_240347_2	STM_0716_E_M_E065_E061_A_bin.40_k121_240347_2	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E054_A_bin.52_k121_3707707_1	STM_0716_E_M_E054_A_bin.52_k121_3707707_1	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E050_E054_E058_A_bin.156_k121_2791419_1	STM_0716_E_M_E050_E054_E058_A_bin.156_k121_2791419_1	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E050_E054_E058_A_bin.156_k121_1628894_7	STM_0716_E_M_E050_E054_E058_A_bin.156_k121_1628894_7	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E034_E058_A_bin.128_k121_608465_9	STM_0716_E_M_E034_E058_A_bin.128_k121_608465_9	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E034_A_bin.10_k121_822379_19	STM_0716_E_M_E034_A_bin.10_k121_822379_19	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E026_E050_A_bin.98_k121_11191_1	STM_0716_E_M_E026_E050_A_bin.98_k121_11191_1	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E026_E030_E034_D_multi_bin.46_k121_1186236_5	STM_0716_E_M_E026_E030_E034_D_multi_bin.46_k121_1186236_5	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E026_E030_E034_D_multi_bin.12_k121_4038810_4	STM_0716_E_M_E026_E030_E034_D_multi_bin.12_k121_4038810_4	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E026_E030_E034_A_multi_bin.55_k121_6707441_1	STM_0716_E_M_E026_E030_E034_A_multi_bin.55_k121_6707441_1	5	1	fefe_C2	no	fefe_C2
STM_0716_E_M_E026_A_bin.32_k121_1288665_2	STM_0716_E_M_E026_A_bin.32_k121_1288665_2	5	1	fefe_C2	no	fefe_C2
PMDS01_ENA_PMDS01000060_PMDS01000060.1_16	PMDS01_ENA|PMDS01000060|PMDS01000060.1_16	5	1	fefe_C2	no	fefe_C2
Fen.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.67_78.91_1.19_NODE_305_length_42260_cov_7.829049_19	Fen.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.67_78.91_1.19_NODE_305_length_42260_cov_7.829049_19	5	1	fefe_C2	no	fefe_C2
Fen.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.67_78.91_1.19_NODE_15505_length_4904_cov_6.790678_3	Fen.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.67_78.91_1.19_NODE_15505_length_4904_cov_6.790678_3	5	1	fefe_C2	no	fefe_C2
Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.62_83.80_1.99_NODE_4672_length_8922_cov_4.064509_7	Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.62_83.80_1.99_NODE_4672_length_8922_cov_4.064509_7	5	1	fefe_C2	no	fefe_C2
Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.62_83.80_1.99_NODE_4666_length_8933_cov_4.810768_3	Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.62_83.80_1.99_NODE_4666_length_8933_cov_4.810768_3	5	1	fefe_C2	no	fefe_C2
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00_scaffold_82_c1_55	Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.29_98.61_0.00_scaffold_82_c1_55	5	1	fefe_C2	no	fefe_C2
Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.15_79.61_4.68_scaffold_6781_c1_6	Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.15_79.61_4.68_scaffold_6781_c1_6	5	1	fefe_C2	no	fefe_C2
Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.26_80.66_5.49_scaffold_562_c1_9	Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.26_80.66_5.49_scaffold_562_c1_9	5	1	fefe_C2	no	fefe_C2
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.76_76.59_6.35_k141_3648879_7	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.76_76.59_6.35_k141_3648879_7	5	1	fefe_C2	no	fefe_C2
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.76_76.59_6.35_k141_2040072_4	Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.76_76.59_6.35_k141_2040072_4	5	1	fefe_C2	no	fefe_C2
Fen.Labelled.R2.T1.F2.JGI.BFC.metaspades_bin.6_87.76_3.48_scaffold_410_c1_2	Fen.Labelled.R2.T1.F2.JGI.BFC.metaspades_bin.6_87.76_3.48_scaffold_410_c1_2	5	1	fefe_C2	no	fefe_C2
Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.14_99.14_0.86_scaffold_234_c1_67	Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.14_99.14_0.86_scaffold_234_c1_67	5	1	fefe_C2	no	fefe_C2
Bog.None.R3.T0.JGI.BFC.metaspades_bin.199_96.50_2.76_scaffold_1832_c1_7	Bog.None.R3.T0.JGI.BFC.metaspades_bin.199_96.50_2.76_scaffold_1832_c1_7	5	1	fefe_C2	no	fefe_C2
